mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	36			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	37			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	38			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	42			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	43			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	44			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	45			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	46			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	47			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	48			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	49			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	50			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	51			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	52			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	53			
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	54			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	55			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	56			
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	57			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58			
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	60			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	61			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	63			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	64			
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6\	
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	66			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	67			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	68			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	69			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	71			
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	72			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	73			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	74			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75			
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	76			
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	77			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	78			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82			
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	83			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	84			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#	
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	85			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	h	
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	86			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	90			
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	92			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	93			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	94			
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	95			
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	96			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	98			
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5	
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	99			
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	100			
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	4	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101			
15	15	115/2	115/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	3	
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	102			
